column,value,count,pct,status
job_id,AIJOB0358,1,0.06666666666666667,OBSERVED
job_id,AIJOB1332,1,0.06666666666666667,OBSERVED
job_id,AIJOB1333,1,0.06666666666666667,OBSERVED
job_id,AIJOB1334,1,0.06666666666666667,OBSERVED
job_id,AIJOB0378,1,0.06666666666666667,OBSERVED
job_id,AIJOB1336,1,0.06666666666666667,OBSERVED
job_id,AIJOB1337,1,0.06666666666666667,OBSERVED
job_id,AIJOB1338,1,0.06666666666666667,OBSERVED
job_id,AIJOB1339,1,0.06666666666666667,OBSERVED
job_id,AIJOB1340,1,0.06666666666666667,OBSERVED
job_id,AIJOB1341,1,0.06666666666666667,OBSERVED
job_id,AIJOB1342,1,0.06666666666666667,OBSERVED
job_id,AIJOB1343,1,0.06666666666666667,OBSERVED
job_id,AIJOB1344,1,0.06666666666666667,OBSERVED
job_id,AIJOB1345,1,0.06666666666666667,OBSERVED
job_id,AIJOB1346,1,0.06666666666666667,OBSERVED
job_id,AIJOB0445,1,0.06666666666666667,OBSERVED
job_id,AIJOB0561,1,0.06666666666666667,OBSERVED
job_id,AIJOB1349,1,0.06666666666666667,OBSERVED
job_id,AIJOB0637,1,0.06666666666666667,OBSERVED
job_id,AIJOB0695,1,0.06666666666666667,OBSERVED
job_id,AIJOB0830,1,0.06666666666666667,OBSERVED
job_id,AIJOB1353,1,0.06666666666666667,OBSERVED
job_id,AIJOB1354,1,0.06666666666666667,OBSERVED
job_id,AIJOB1355,1,0.06666666666666667,OBSERVED
job_id,AIJOB1356,1,0.06666666666666667,OBSERVED
job_id,AIJOB0879,1,0.06666666666666667,OBSERVED
job_id,AIJOB0893,1,0.06666666666666667,OBSERVED
job_id,AIJOB1359,1,0.06666666666666667,OBSERVED
job_id,AIJOB0947,1,0.06666666666666667,OBSERVED
job_id,AIJOB1361,1,0.06666666666666667,OBSERVED
job_id,AIJOB1362,1,0.06666666666666667,OBSERVED
job_id,AIJOB1363,1,0.06666666666666667,OBSERVED
job_id,AIJOB1364,1,0.06666666666666667,OBSERVED
job_id,AIJOB0984,1,0.06666666666666667,OBSERVED
job_id,AIJOB1366,1,0.06666666666666667,OBSERVED
job_id,AIJOB1367,1,0.06666666666666667,OBSERVED
job_id,AIJOB1368,1,0.06666666666666667,OBSERVED
job_id,AIJOB0996,1,0.06666666666666667,OBSERVED
job_id,AIJOB1019,1,0.06666666666666667,OBSERVED
job_id,AIJOB1371,1,0.06666666666666667,OBSERVED
job_id,AIJOB1079,1,0.06666666666666667,OBSERVED
job_id,AIJOB1373,1,0.06666666666666667,OBSERVED
job_id,AIJOB1374,1,0.06666666666666667,OBSERVED
job_id,AIJOB1375,1,0.06666666666666667,OBSERVED
job_id,AIJOB1376,1,0.06666666666666667,OBSERVED
job_id,AIJOB1107,1,0.06666666666666667,OBSERVED
job_id,AIJOB1378,1,0.06666666666666667,OBSERVED
job_id,AIJOB1379,1,0.06666666666666667,OBSERVED
job_id,AIJOB1380,1,0.06666666666666667,OBSERVED
job_id,AIJOB1381,1,0.06666666666666667,OBSERVED
job_id,AIJOB1235,1,0.06666666666666667,OBSERVED
job_id,AIJOB1383,1,0.06666666666666667,OBSERVED
job_id,AIJOB1244,1,0.06666666666666667,OBSERVED
job_id,AIJOB1385,1,0.06666666666666667,OBSERVED
job_id,AIJOB1314,1,0.06666666666666667,OBSERVED
job_id,AIJOB1387,1,0.06666666666666667,OBSERVED
job_id,AIJOB1388,1,0.06666666666666667,OBSERVED
job_id,AIJOB1389,1,0.06666666666666667,OBSERVED
job_id,AIJOB1320,1,0.06666666666666667,OBSERVED
job_id,AIJOB1357,1,0.06666666666666667,OBSERVED
job_id,AIJOB1392,1,0.06666666666666667,OBSERVED
job_id,AIJOB1393,1,0.06666666666666667,OBSERVED
job_id,AIJOB1394,1,0.06666666666666667,OBSERVED
job_id,AIJOB1360,1,0.06666666666666667,OBSERVED
job_id,AIJOB1396,1,0.06666666666666667,OBSERVED
job_id,AIJOB1397,1,0.06666666666666667,OBSERVED
job_id,AIJOB1398,1,0.06666666666666667,OBSERVED
job_id,AIJOB1399,1,0.06666666666666667,OBSERVED
job_id,AIJOB1400,1,0.06666666666666667,OBSERVED
job_id,AIJOB1401,1,0.06666666666666667,OBSERVED
job_id,AIJOB1402,1,0.06666666666666667,OBSERVED
job_id,AIJOB1403,1,0.06666666666666667,OBSERVED
job_id,AIJOB1404,1,0.06666666666666667,OBSERVED
job_id,AIJOB1384,1,0.06666666666666667,OBSERVED
job_id,AIJOB1406,1,0.06666666666666667,OBSERVED
job_id,AIJOB1407,1,0.06666666666666667,OBSERVED
job_id,AIJOB1408,1,0.06666666666666667,OBSERVED
job_id,AIJOB1409,1,0.06666666666666667,OBSERVED
job_id,AIJOB0464,1,0.06666666666666667,OBSERVED
job_id,AIJOB1411,1,0.06666666666666667,OBSERVED
job_id,AIJOB0497,1,0.06666666666666667,OBSERVED
job_id,AIJOB1413,1,0.06666666666666667,OBSERVED
job_id,AIJOB0517,1,0.06666666666666667,OBSERVED
job_id,AIJOB0779,1,0.06666666666666667,OBSERVED
job_id,AIJOB0816,1,0.06666666666666667,OBSERVED
job_id,AIJOB1417,1,0.06666666666666667,OBSERVED
job_id,AIJOB1418,1,0.06666666666666667,OBSERVED
job_id,AIJOB1201,1,0.06666666666666667,OBSERVED
job_id,AIJOB1202,1,0.06666666666666667,OBSERVED
job_id,AIJOB1203,1,0.06666666666666667,OBSERVED
job_id,AIJOB1204,1,0.06666666666666667,OBSERVED
job_id,AIJOB1205,1,0.06666666666666667,OBSERVED
job_id,AIJOB1206,1,0.06666666666666667,OBSERVED
job_id,AIJOB1207,1,0.06666666666666667,OBSERVED
job_id,AIJOB1208,1,0.06666666666666667,OBSERVED
job_id,AIJOB1319,1,0.06666666666666667,OBSERVED
job_id,AIJOB1210,1,0.06666666666666667,OBSERVED
job_id,AIJOB1211,1,0.06666666666666667,OBSERVED
job_id,AIJOB1212,1,0.06666666666666667,OBSERVED
job_id,AIJOB1358,1,0.06666666666666667,OBSERVED
job_id,AIJOB1214,1,0.06666666666666667,OBSERVED
job_id,AIJOB1215,1,0.06666666666666667,OBSERVED
job_id,AIJOB1216,1,0.06666666666666667,OBSERVED
job_id,AIJOB1217,1,0.06666666666666667,OBSERVED
job_id,AIJOB1218,1,0.06666666666666667,OBSERVED
job_id,AIJOB1369,1,0.06666666666666667,OBSERVED
job_id,AIJOB1220,1,0.06666666666666667,OBSERVED
job_id,AIJOB1221,1,0.06666666666666667,OBSERVED
job_id,AIJOB1222,1,0.06666666666666667,OBSERVED
job_id,AIJOB0060,1,0.06666666666666667,OBSERVED
job_id,AIJOB0095,1,0.06666666666666667,OBSERVED
job_id,AIJOB1225,1,0.06666666666666667,OBSERVED
job_id,AIJOB1226,1,0.06666666666666667,OBSERVED
job_id,AIJOB1227,1,0.06666666666666667,OBSERVED
job_id,AIJOB0134,1,0.06666666666666667,OBSERVED
job_id,AIJOB1229,1,0.06666666666666667,OBSERVED
job_id,AIJOB0217,1,0.06666666666666667,OBSERVED
job_id,AIJOB1231,1,0.06666666666666667,OBSERVED
job_id,AIJOB1232,1,0.06666666666666667,OBSERVED
job_id,AIJOB1233,1,0.06666666666666667,OBSERVED
job_id,AIJOB0248,1,0.06666666666666667,OBSERVED
job_id,AIJOB0262,1,0.06666666666666667,OBSERVED
job_id,AIJOB1236,1,0.06666666666666667,OBSERVED
job_id,AIJOB0323,1,0.06666666666666667,OBSERVED
job_id,AIJOB0437,1,0.06666666666666667,OBSERVED
job_id,AIJOB1239,1,0.06666666666666667,OBSERVED
job_id,AIJOB1240,1,0.06666666666666667,OBSERVED
job_id,AIJOB0526,1,0.06666666666666667,OBSERVED
job_id,AIJOB1242,1,0.06666666666666667,OBSERVED
job_id,AIJOB1243,1,0.06666666666666667,OBSERVED
job_id,AIJOB0582,1,0.06666666666666667,OBSERVED
job_id,AIJOB1245,1,0.06666666666666667,OBSERVED
job_id,AIJOB0662,1,0.06666666666666667,OBSERVED
job_id,AIJOB1247,1,0.06666666666666667,OBSERVED
job_id,AIJOB0811,1,0.06666666666666667,OBSERVED
job_id,AIJOB1249,1,0.06666666666666667,OBSERVED
job_id,AIJOB1250,1,0.06666666666666667,OBSERVED
job_id,AIJOB1251,1,0.06666666666666667,OBSERVED
job_id,AIJOB1252,1,0.06666666666666667,OBSERVED
job_id,AIJOB1253,1,0.06666666666666667,OBSERVED
job_id,AIJOB1254,1,0.06666666666666667,OBSERVED
job_id,AIJOB1255,1,0.06666666666666667,OBSERVED
job_id,AIJOB1256,1,0.06666666666666667,OBSERVED
job_id,AIJOB1257,1,0.06666666666666667,OBSERVED
job_id,AIJOB1258,1,0.06666666666666667,OBSERVED
job_id,AIJOB1259,1,0.06666666666666667,OBSERVED
job_id,AIJOB1260,1,0.06666666666666667,OBSERVED
job_id,AIJOB1261,1,0.06666666666666667,OBSERVED
job_id,AIJOB1262,1,0.06666666666666667,OBSERVED
job_id,AIJOB1263,1,0.06666666666666667,OBSERVED
job_id,AIJOB1264,1,0.06666666666666667,OBSERVED
job_id,AIJOB1265,1,0.06666666666666667,OBSERVED
job_id,AIJOB1266,1,0.06666666666666667,OBSERVED
job_id,AIJOB0905,1,0.06666666666666667,OBSERVED
job_id,AIJOB1268,1,0.06666666666666667,OBSERVED
job_id,AIJOB0923,1,0.06666666666666667,OBSERVED
job_id,AIJOB0961,1,0.06666666666666667,OBSERVED
job_id,AIJOB0973,1,0.06666666666666667,OBSERVED
job_id,AIJOB1272,1,0.06666666666666667,OBSERVED
job_id,AIJOB0991,1,0.06666666666666667,OBSERVED
job_id,AIJOB1274,1,0.06666666666666667,OBSERVED
job_id,AIJOB1037,1,0.06666666666666667,OBSERVED
job_id,AIJOB1276,1,0.06666666666666667,OBSERVED
job_id,AIJOB1277,1,0.06666666666666667,OBSERVED
job_id,AIJOB1278,1,0.06666666666666667,OBSERVED
job_id,AIJOB1144,1,0.06666666666666667,OBSERVED
job_id,AIJOB1280,1,0.06666666666666667,OBSERVED
job_id,AIJOB1281,1,0.06666666666666667,OBSERVED
job_id,AIJOB1282,1,0.06666666666666667,OBSERVED
job_id,AIJOB1283,1,0.06666666666666667,OBSERVED
job_id,AIJOB1241,1,0.06666666666666667,OBSERVED
job_id,AIJOB1348,1,0.06666666666666667,OBSERVED
job_id,AIJOB1372,1,0.06666666666666667,OBSERVED
job_id,AIJOB1287,1,0.06666666666666667,OBSERVED
job_id,AIJOB1288,1,0.06666666666666667,OBSERVED
job_id,AIJOB1289,1,0.06666666666666667,OBSERVED
job_id,AIJOB1290,1,0.06666666666666667,OBSERVED
job_id,AIJOB1405,1,0.06666666666666667,OBSERVED
job_id,AIJOB1410,1,0.06666666666666667,OBSERVED
job_id,AIJOB1293,1,0.06666666666666667,OBSERVED
job_id,AIJOB1294,1,0.06666666666666667,OBSERVED
job_id,AIJOB1295,1,0.06666666666666667,OBSERVED
job_id,AIJOB1296,1,0.06666666666666667,OBSERVED
job_id,AIJOB1297,1,0.06666666666666667,OBSERVED
job_id,AIJOB1298,1,0.06666666666666667,OBSERVED
job_id,AIJOB1299,1,0.06666666666666667,OBSERVED
job_id,AIJOB1300,1,0.06666666666666667,OBSERVED
job_id,AIJOB1461,1,0.06666666666666667,OBSERVED
job_id,AIJOB1302,1,0.06666666666666667,OBSERVED
job_id,AIJOB1303,1,0.06666666666666667,OBSERVED
job_id,AIJOB1304,1,0.06666666666666667,OBSERVED
job_id,AIJOB1305,1,0.06666666666666667,OBSERVED
job_id,AIJOB1306,1,0.06666666666666667,OBSERVED
job_id,AIJOB1307,1,0.06666666666666667,OBSERVED
job_id,AIJOB1478,1,0.06666666666666667,OBSERVED
job_id,AIJOB1309,1,0.06666666666666667,OBSERVED
job_id,AIJOB1310,1,0.06666666666666667,OBSERVED
job_id,AIJOB1484,1,0.06666666666666667,OBSERVED
job_id,AIJOB1312,1,0.06666666666666667,OBSERVED
job_id,AIJOB1485,1,0.06666666666666667,OBSERVED
job_id,AIJOB0042,1,0.06666666666666667,OBSERVED
job_id,AIJOB0054,1,0.06666666666666667,OBSERVED
job_id,AIJOB1316,1,0.06666666666666667,OBSERVED
job_id,AIJOB1317,1,0.06666666666666667,OBSERVED
job_id,AIJOB1318,1,0.06666666666666667,OBSERVED
job_id,AIJOB0286,1,0.06666666666666667,OBSERVED
job_id,AIJOB0308,1,0.06666666666666667,OBSERVED
job_id,AIJOB1027,1,0.06666666666666667,OBSERVED
job_id,AIJOB1028,1,0.06666666666666667,OBSERVED
job_id,AIJOB1390,1,0.06666666666666667,OBSERVED
job_id,AIJOB1464,1,0.06666666666666667,OBSERVED
job_id,AIJOB1467,1,0.06666666666666667,OBSERVED
job_id,AIJOB1032,1,0.06666666666666667,OBSERVED
job_id,AIJOB1033,1,0.06666666666666667,OBSERVED
job_id,AIJOB1477,1,0.06666666666666667,OBSERVED
job_id,AIJOB0027,1,0.06666666666666667,OBSERVED
job_id,AIJOB1036,1,0.06666666666666667,OBSERVED
job_id,AIJOB0058,1,0.06666666666666667,OBSERVED
job_id,AIJOB1038,1,0.06666666666666667,OBSERVED
job_id,AIJOB1039,1,0.06666666666666667,OBSERVED
job_id,AIJOB1040,1,0.06666666666666667,OBSERVED
job_id,AIJOB1041,1,0.06666666666666667,OBSERVED
job_id,AIJOB1042,1,0.06666666666666667,OBSERVED
job_id,AIJOB0071,1,0.06666666666666667,OBSERVED
job_id,AIJOB1044,1,0.06666666666666667,OBSERVED
job_id,AIJOB1045,1,0.06666666666666667,OBSERVED
job_id,AIJOB0113,1,0.06666666666666667,OBSERVED
job_id,AIJOB1047,1,0.06666666666666667,OBSERVED
job_id,AIJOB1048,1,0.06666666666666667,OBSERVED
job_id,AIJOB1049,1,0.06666666666666667,OBSERVED
job_id,AIJOB1050,1,0.06666666666666667,OBSERVED
job_id,AIJOB1051,1,0.06666666666666667,OBSERVED
job_id,AIJOB1052,1,0.06666666666666667,OBSERVED
job_id,AIJOB1053,1,0.06666666666666667,OBSERVED
job_id,AIJOB1054,1,0.06666666666666667,OBSERVED
job_id,AIJOB1055,1,0.06666666666666667,OBSERVED
job_id,AIJOB0128,1,0.06666666666666667,OBSERVED
job_id,AIJOB1057,1,0.06666666666666667,OBSERVED
job_id,AIJOB1058,1,0.06666666666666667,OBSERVED
